Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,antisymmetric property,attached_to,database_cross_reference,definition,depicts,has_obo_format_version,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#default-relationship-id-prefix,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#namespace-id-rule,http://www.geneontology.org/formats/oboInOwl#remark,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,integral_part_of,part_of
http://purl.obolibrary.org/obo/HAO_0001826,callus,,The area that is located laterally of the propodeal spiracle and is delimited anterolaterally by the metapleural sulcus.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located laterally of the propodeal spiracle and is delimited anterolaterally by the metapleural sulcus.,,,,http://purl.obolibrary.org/obo/HAO_0000051,,http://purl.obolibrary.org/obo/HAO_0000051,,,,,HAO:0001826,,,,callus,,HAO:0001826,,
http://purl.obolibrary.org/obo/HAO_0000780,postgenal sulcus,,The sulcus that corresponds with the postgenal ridge.,false,,,http://purl.obolibrary.org/obo/HAO_0000978,,,,The sulcus that corresponds with the postgenal ridge.,,,gular sulcus,http://purl.obolibrary.org/obo/HAO_0000658,,http://purl.obolibrary.org/obo/HAO_0000658,,,,,HAO:0000780,,,,postgenal sulcus,,HAO:0000780,,
http://purl.obolibrary.org/obo/HAO_0001837,mediosternite 10,,The mediosternite that is located on abdominal sternum 10.,false,,,http://purl.obolibrary.org/obo/HAO_0001654,,,,The mediosternite that is located on abdominal sternum 10.,,,,http://purl.obolibrary.org/obo/HAO_0001890,,http://purl.obolibrary.org/obo/HAO_0001890,,,,,HAO:0001837,,,,mediosternite 10,,HAO:0001837,,
http://purl.obolibrary.org/obo/HAO_0000791,postocellar furrow,,The sulcus that extends between the posterior margin of the lateral ocelli.,false,,,http://purl.obolibrary.org/obo/HAO_0000978,,,,The sulcus that extends between the posterior margin of the lateral ocelli.,,,sillon postocellaire,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0000791,,,,postocellar furrow,,HAO:0000791,,
http://purl.obolibrary.org/obo/HAO_0001745,posterior metapleuro-metafurcal muscle,,The metafurcal muscle that arises posteriorly of the site of origin of the anterior metapleuro-metafurcal muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0001714,,http://purl.obolibrary.org/obo/HAO_0000621|http://purl.obolibrary.org/obo/HAO_0000592,,The metafurcal muscle that arises posteriorly of the site of origin of the anterior metapleuro-metafurcal muscle.,,,posterior metapleuro-metafurcal|pl3-fu3p,,,,,,,,HAO:0001745,,,,posterior metapleuro-metafurcal muscle,,HAO:0001745,,
http://purl.obolibrary.org/obo/HAO_0001756,genal space,,"The area that is located between the genal carina and the posterior margin of the compound eye, bounded ventrally by the malar sulcus and dorsally by the vertex.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area that is located between the genal carina and the posterior margin of the compound eye, bounded ventrally by the malar sulcus and dorsally by the vertex.",,,,http://purl.obolibrary.org/obo/HAO_0000371,,http://purl.obolibrary.org/obo/HAO_0000371,,,,,HAO:0001756,,,,genal space,,HAO:0001756,,
http://purl.obolibrary.org/obo/HAO_0001767,ventral clypeal margin,,The margin that delimits the clypeus distally (ventrally or anteriorly depending on the orientation of the head).,false,,,http://purl.obolibrary.org/obo/HAO_0000510,,,,The margin that delimits the clypeus distally (ventrally or anteriorly depending on the orientation of the head).,,,epistomal margin|clypeal margin,,,,,,,,HAO:0001767,,,,ventral clypeal margin,,HAO:0001767,,
http://purl.obolibrary.org/obo/HAO_0000641,muscle,,The portion of tissue that is composed of contractile fibers.,false,,,http://purl.obolibrary.org/obo/HAO_0000043,,,ZFA:0005145,The portion of tissue that is composed of contractile fibers.,,,,http://purl.obolibrary.org/obo/HAO_0000012,,http://purl.obolibrary.org/obo/HAO_0000012,,,,,HAO:0000641,,,,muscle,,HAO:0000641,,
http://purl.obolibrary.org/obo/HAO_0000652,occipital arch,,The area that is located on the cranium and is delimited anteriorly by the occipital suture and posteriorly by the postoccipital sutures.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located on the cranium and is delimited anteriorly by the occipital suture and posteriorly by the postoccipital sutures.,,,,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0000652,,,,occipital arch,,HAO:0000652,,
http://purl.obolibrary.org/obo/HAO_0001709,mesotarsal pegs,,The row of spurs that extends laterally along the tarsomere of the mesotarsus.,false,,,http://purl.obolibrary.org/obo/HAO_0001686,,,,The row of spurs that extends laterally along the tarsomere of the mesotarsus.,,,,,,,,,,,HAO:0001709,,,,mesotarsal pegs,,HAO:0001709,,
http://purl.obolibrary.org/obo/HAO_0000303,episternum,,The area that is located on the pleuron anteroventrally of the pleural sulcus.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located on the pleuron anteroventrally of the pleural sulcus.,,,,http://purl.obolibrary.org/obo/HAO_0000729,,http://purl.obolibrary.org/obo/HAO_0000729,,,,,HAO:0000303,,,,episternum,,HAO:0000303,,
http://purl.obolibrary.org/obo/HAO_0000314,premento-palpal muscle,,The labial muscle that arises from the prementum and inserts on the first sclerite of the labial palp.,false,,,http://purl.obolibrary.org/obo/HAO_0001551,,http://purl.obolibrary.org/obo/HAO_0000450|http://purl.obolibrary.org/obo/HAO_0000804,,The labial muscle that arises from the prementum and inserts on the first sclerite of the labial palp.,,,flexor of the labial palpus|extrinsic palpal muscle|musculus premento-labiopalpualis,,,,,,,,HAO:0000314,,,,premento-palpal muscle,,HAO:0000314,,
http://purl.obolibrary.org/obo/HAO_0002306,axillar crescent,,"The anatomical cluster composed of the transaxillar carina, axillar carina, and axillular carina.",false,,,http://purl.obolibrary.org/obo/HAO_0000041,,,,"The anatomical cluster composed of the transaxillar carina, axillar carina, and axillular carina.",,,,http://purl.obolibrary.org/obo/HAO_0000572,,http://purl.obolibrary.org/obo/HAO_0000572,,,,,HAO:0002306,,,,axillar crescent,,HAO:0002306,,
http://purl.obolibrary.org/obo/HAO_0001721,metapleural muscle,,The thoracic muscle that inserts on the metapleuron.,false,,,http://purl.obolibrary.org/obo/HAO_0001117,,,,The thoracic muscle that inserts on the metapleuron.,,,,,,,,,,,HAO:0001721,,,,metapleural muscle,,HAO:0001721,,
http://purl.obolibrary.org/obo/HAO_0001732,nervous system,,The organ system that is composed of neurons and glial cells.,false,,,http://purl.obolibrary.org/obo/HAO_0001599,,,FBbt:00005093,The organ system that is composed of neurons and glial cells.,,,,http://purl.obolibrary.org/obo/HAO_0000012,,http://purl.obolibrary.org/obo/HAO_0000012,,,,,HAO:0001732,,,,nervous system,,HAO:0001732,,
http://purl.obolibrary.org/obo/HAO_0002054,semen,,The portion of tissue that is produced by the gland cells of the internal male genitalia.,false,,,http://purl.obolibrary.org/obo/HAO_0000043,,,,The portion of tissue that is produced by the gland cells of the internal male genitalia.,,,,,,,,,,,HAO:0002054,,,,semen,,HAO:0002054,,
http://purl.obolibrary.org/obo/HAO_0000062,cell space,,Anatomical space that is part of a cell.,false,,,http://purl.obolibrary.org/obo/HAO_0000005,,,CARO:0000062,Anatomical space that is part of a cell.,,,,,,,,,,,HAO:0000062,,,,cell space,,HAO:0000062,,
http://purl.obolibrary.org/obo/HAO_0002065,sternite,,The sternite that is located on the abdominal sternum.,false,,,http://purl.obolibrary.org/obo/HAO_0000955,,,,The sternite that is located on the abdominal sternum.,,,,http://purl.obolibrary.org/obo/HAO_0001425,,http://purl.obolibrary.org/obo/HAO_0001425,,,,,HAO:0002065,,,,sternite,,HAO:0002065,,
http://purl.obolibrary.org/obo/HAO_0000004,portion of organism substance,,"Material anatomical entity in a gaseous, liquid, semisolid or solid state; produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body.",false,,,http://purl.obolibrary.org/obo/HAO_0000006,,,CARO:0000004,"Material anatomical entity in a gaseous, liquid, semisolid or solid state; produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body.",,,,,,,,,,,HAO:0000004,,,,portion of organism substance,,HAO:0000004,,
http://purl.obolibrary.org/obo/HAO_0002007,sternal apodeme,,The apodeme that is located on the abdominal sternite and serves as the site of origin of muscles.,false,,,http://purl.obolibrary.org/obo/HAO_0000142,,,,The apodeme that is located on the abdominal sternite and serves as the site of origin of muscles.,,,,http://purl.obolibrary.org/obo/HAO_0001425,,http://purl.obolibrary.org/obo/HAO_0001425,,,,,HAO:0002007,,,,sternal apodeme,,HAO:0002007,,
http://purl.obolibrary.org/obo/HAO_0000015,abdomen,,The tagma that is located posterior to the thorax.,false,,,http://purl.obolibrary.org/obo/HAO_0000988,,,,The tagma that is located posterior to the thorax.,,,der Hinterleib,,,,,,,,HAO:0000015,,,,abdomen,,HAO:0000015,,
http://purl.obolibrary.org/obo/HAO_0001430,basal knob,,The fossa that accommodates the antennal condyle of the cranium.,false,,,http://purl.obolibrary.org/obo/HAO_0000353,,,,The fossa that accommodates the antennal condyle of the cranium.,,,,http://purl.obolibrary.org/obo/HAO_0000908,,http://purl.obolibrary.org/obo/HAO_0000908,,,,,HAO:0001430,,,,basal knob,,HAO:0001430,,
http://purl.obolibrary.org/obo/HAO_0002043,gonostyle/volsella complex-harpal muscle,,The male genitalia muscle that arises from the gonostyle/volsella complex and inserts on the harpe.,false,,,http://purl.obolibrary.org/obo/HAO_0001392,,http://purl.obolibrary.org/obo/HAO_0000395|http://purl.obolibrary.org/obo/HAO_0002033,,The male genitalia muscle that arises from the gonostyle/volsella complex and inserts on the harpe.,,,,,,,,,,,HAO:0002043,,,,gonostyle/volsella complex-harpal muscle,,HAO:0002043,,
http://purl.obolibrary.org/obo/HAO_0000051,abdominal tergum 1,,The tergum that is located on abdominal segment 1.,false,,,http://purl.obolibrary.org/obo/HAO_0001006,,,,The tergum that is located on abdominal segment 1.,,,propodeum,http://purl.obolibrary.org/obo/HAO_0000017,,http://purl.obolibrary.org/obo/HAO_0000017,,,,,HAO:0000051,,,,abdominal tergum 1,,HAO:0000051,,
http://purl.obolibrary.org/obo/HAO_0001319,pretarsus of protarsus,,The pretarsus that is located in the protarsus.,false,,,http://purl.obolibrary.org/obo/HAO_0000820,,,,The pretarsus that is located in the protarsus.,,,,http://purl.obolibrary.org/obo/HAO_0001125,,http://purl.obolibrary.org/obo/HAO_0001125,,,,,HAO:0001319,,,,pretarsus of protarsus,,HAO:0001319,,
http://purl.obolibrary.org/obo/HAO_0001790,mesonotal muscle,,The thoracic muscle that inserts on the mesonotum.,false,,,http://purl.obolibrary.org/obo/HAO_0001117,,,,The thoracic muscle that inserts on the mesonotum.,,,,,,,,,,,HAO:0001790,,,,mesonotal muscle,,HAO:0001790,,
http://purl.obolibrary.org/obo/HAO_0002241,length of female T9,,The anatomical line that is parallel with the longitudinal body axis and the shortest among the anatomical lines that extend between the anterior and posterior margins of female T9.,false,,,http://purl.obolibrary.org/obo/HAO_0000008,,,,The anatomical line that is parallel with the longitudinal body axis and the shortest among the anatomical lines that extend between the anterior and posterior margins of female T9.,,,,,,,,,,,HAO:0002241,,,,length of female T9,,HAO:0002241,,
http://purl.obolibrary.org/obo/HAO_0002030,cercal plate,,The sclerite that is one of a pair of sclerites located apically on the abdomen and bears the cercus.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that is one of a pair of sclerites located apically on the abdomen and bears the cercus.,,,,http://purl.obolibrary.org/obo/HAO_0000015,,http://purl.obolibrary.org/obo/HAO_0000015,,,,,HAO:0002030,,,,cercal plate,,HAO:0002030,,
http://purl.obolibrary.org/obo/HAO_0001306,pronoto-third axillary sclerite of fore wing muscle,,The fore wing third axillary muscle that arises from the pronotum.,false,,,http://purl.obolibrary.org/obo/HAO_0001748,,http://purl.obolibrary.org/obo/HAO_0000853|http://purl.obolibrary.org/obo/HAO_0001632,,The fore wing third axillary muscle that arises from the pronotum.,,,pronoto-third axillary sclerite muscle|pronoto-third axillary sclerite of fore wing|t1-3ax2,,,,,,,,HAO:0001306,,,,pronoto-third axillary sclerite of fore wing muscle,,HAO:0001306,,
http://purl.obolibrary.org/obo/HAO_0001317,probasisternum,,The basisternum that is located in the propectus.,false,,,http://purl.obolibrary.org/obo/HAO_0000176,,,,The basisternum that is located in the propectus.,,,,http://purl.obolibrary.org/obo/HAO_0000854,,http://purl.obolibrary.org/obo/HAO_0000854,,,,,HAO:0001317,,,,probasisternum,,HAO:0001317,,
http://purl.obolibrary.org/obo/HAO_0000618,metapleuro-metasubalar muscle,,The metasubalare muscle that arises from the metapleuron and inserts on the metasubalare.,false,,,http://purl.obolibrary.org/obo/HAO_0001723,,http://purl.obolibrary.org/obo/HAO_0000629|http://purl.obolibrary.org/obo/HAO_0000621,,The metasubalare muscle that arises from the metapleuron and inserts on the metasubalare.,,,pl3-sa3|metapleuro-metasubalar,,,,,,,,HAO:0000618,,,,metapleuro-metasubalar muscle,,HAO:0000618,,
http://purl.obolibrary.org/obo/HAO_0000407,hypoclypeal depression,,The anatomical space that is delimited anteriorly by the clypeus and posteriorly by the labrum.,false,,,http://purl.obolibrary.org/obo/HAO_0000005,,,,The anatomical space that is delimited anteriorly by the clypeus and posteriorly by the labrum.,,,,http://purl.obolibrary.org/obo/HAO_0000670,,http://purl.obolibrary.org/obo/HAO_0000670,,,,,HAO:0000407,,,,hypoclypeal depression,,HAO:0000407,,
http://purl.obolibrary.org/obo/HAO_0001342,rastellum,,The row of spurs that extends along the distal margin of the metatibia.,false,,,http://purl.obolibrary.org/obo/HAO_0001686,,,,The row of spurs that extends along the distal margin of the metatibia.,,,,http://purl.obolibrary.org/obo/HAO_0000631,,http://purl.obolibrary.org/obo/HAO_0000631,,,,,HAO:0001342,,,,rastellum,,HAO:0001342,,
http://purl.obolibrary.org/obo/HAO_0001004,terebra,,The anatomical cluster that is composed of the first and second valvulae.,false,,,http://purl.obolibrary.org/obo/HAO_0000041,,,,The anatomical cluster that is composed of the first and second valvulae.,,,shaft,http://purl.obolibrary.org/obo/HAO_0000679,,http://purl.obolibrary.org/obo/HAO_0000679,,,,,HAO:0001004,,,,terebra,,HAO:0001004,,
http://purl.obolibrary.org/obo/HAO_0001015,thorax,,"The tagma that is composed of the prothorax, mesothorax and metathorax.",false,,,http://purl.obolibrary.org/obo/HAO_0000988,,,,"The tagma that is composed of the prothorax, mesothorax and metathorax.",,,,,,,,,,,HAO:0001015,,,,thorax,,HAO:0001015,,
http://purl.obolibrary.org/obo/HAO_0000756,posterior mesopleuro-third axillary sclerite of fore wing muscle,,,true,,,,,,,,,,,,,,,,,,HAO:0000756,,,,posterior mesopleuro-third axillary sclerite of fore wing muscle,true,HAO:0000756,,
http://purl.obolibrary.org/obo/HAO_0000767,posterior supraalar area,,The area that is limited medially by the transmetanotal carina and bears the postmedian metanotal wing process.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is limited medially by the transmetanotal carina and bears the postmedian metanotal wing process.,,,supraalar area,http://purl.obolibrary.org/obo/HAO_0000603,,http://purl.obolibrary.org/obo/HAO_0000603,,,,,HAO:0000767,,,,posterior supraalar area,,HAO:0000767,,
http://purl.obolibrary.org/obo/HAO_0001353,mesopostnotal apodeme,,The apodeme that is located lateroventrally on the mesolaterophragma and corresponds to the site of insertion of the mesofurco-mesolaterophragmal muscles.,false,,,http://purl.obolibrary.org/obo/HAO_0000142,,,,The apodeme that is located lateroventrally on the mesolaterophragma and corresponds to the site of insertion of the mesofurco-mesolaterophragmal muscles.,,,axillary lever|mesolaterophragmal apodeme,http://purl.obolibrary.org/obo/HAO_0001788,,http://purl.obolibrary.org/obo/HAO_0001788,,,,,HAO:0001353,,,,mesopostnotal apodeme,,HAO:0001353,,
